opponent,game_date,stint_num,uww_lineup,opp_lineup,start_event_order,end_event_order,end_uww_score,end_opp_score,start_prev_uww_score,start_prev_opp_score,stint_seconds,n_events,uww_margin_change,stint_minutes
Carroll (WI) Pioneers,2025-12-13,11,"Brock Marino, Collin Madson, JR Lukenbill, Joey Berezowitz, Kelton McEwen","Cai Joseph, Dennis Estepp, Evan Bland, Jacob Naber, Lamar Smith",126,127,15.0,18.0,15.0,18.0,0.0,2,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,12,"Brock Marino, Collin Madson, JR Lukenbill, Joey Berezowitz, Kelton McEwen","Cai Joseph, Evan Bland, Jacob Naber, Lamar Smith, Peyton McKenna",128,132,15.0,21.0,15.0,18.0,11.0,5,-3.0,0.18
Carroll (WI) Pioneers,2025-12-13,13,"Brock Marino, Collin Madson, Joey Berezowitz, Kelton McEwen, Richie Warren","Cai Joseph, Evan Bland, Jacob Naber, Lamar Smith, Peyton McKenna",133,142,17.0,23.0,15.0,21.0,50.0,10,0.0,0.83
Carroll (WI) Pioneers,2025-12-13,14,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Cai Joseph, Evan Bland, Jacob Naber, Lamar Smith, Peyton McKenna",143,148,17.0,23.0,17.0,23.0,16.0,6,0.0,0.27
Carroll (WI) Pioneers,2025-12-13,15,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",149,164,22.0,23.0,17.0,23.0,98.0,16,5.0,1.63
Carroll (WI) Pioneers,2025-12-13,16,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",165,182,24.0,25.0,22.0,23.0,94.0,18,0.0,1.57
Carroll (WI) Pioneers,2025-12-13,17,"Collin Madson, Darius Chestnut, Isaac Verges, JR Lukenbill, Rashad Rogers","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",183,183,24.0,25.0,24.0,25.0,0.0,1,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,18,"Collin Madson, Darius Chestnut, Isaac Verges, JR Lukenbill, Rashad Rogers","Dennis Estepp, Greg Smith, Lamar Smith, Michael McNabb, Peyton McKenna",184,199,28.0,27.0,24.0,25.0,95.0,16,2.0,1.58
Carroll (WI) Pioneers,2025-12-13,19,"Darius Chestnut, Isaac Verges, JR Lukenbill, Luke Bara, Rashad Rogers","Dennis Estepp, Greg Smith, Lamar Smith, Michael McNabb, Peyton McKenna",200,201,28.0,27.0,28.0,27.0,0.0,2,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,20,"Darius Chestnut, Isaac Verges, JR Lukenbill, Luke Bara, Rashad Rogers","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",202,218,29.0,29.0,28.0,27.0,40.0,17,-1.0,0.67
Carroll (WI) Pioneers,2025-12-13,21,"Darius Chestnut, Isaac Verges, Jake Quast, Luke Bara, Rashad Rogers","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",219,220,29.0,29.0,29.0,29.0,0.0,2,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,22,"Darius Chestnut, Isaac Verges, Jake Quast, Luke Bara, Rashad Rogers","Cai Joseph, Dennis Estepp, Jacob Naber, Michael McNabb, Peyton McKenna",221,235,34.0,29.0,29.0,29.0,66.0,15,5.0,1.1
Carroll (WI) Pioneers,2025-12-13,23,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","Cai Joseph, Dennis Estepp, Jacob Naber, Michael McNabb, Peyton McKenna",236,237,34.0,29.0,34.0,29.0,0.0,2,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,24,"Darius Chestnut, Isaac Verges, Jake Quast, Joey Berezowitz, Rashad Rogers","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",238,243,36.0,29.0,34.0,29.0,20.0,6,2.0,0.33
Carroll (WI) Pioneers,2025-12-13,25,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Evan Bland, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",246,270,36.0,29.0,36.0,29.0,112.0,25,0.0,1.87
Carroll (WI) Pioneers,2025-12-13,26,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Evan Bland, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",271,289,40.0,31.0,36.0,29.0,89.0,19,2.0,1.48
Carroll (WI) Pioneers,2025-12-13,27,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Dennis Estepp, Evan Bland, Jimmy Tarjan, Lamar Smith, Michael McNabb",290,304,40.0,33.0,40.0,31.0,35.0,15,-2.0,0.58
Carroll (WI) Pioneers,2025-12-13,28,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast","Dennis Estepp, Evan Bland, Jimmy Tarjan, Lamar Smith, Michael McNabb",305,308,40.0,33.0,40.0,33.0,5.0,4,0.0,0.08
Carroll (WI) Pioneers,2025-12-13,29,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast","Dennis Estepp, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",309,320,42.0,35.0,40.0,33.0,79.0,12,0.0,1.32
Carroll (WI) Pioneers,2025-12-13,30,"Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast, Rashad Rogers","Dennis Estepp, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",321,326,42.0,37.0,42.0,35.0,40.0,6,-2.0,0.67
Carroll (WI) Pioneers,2025-12-13,31,"Darius Chestnut, Isaac Verges, Jake Quast, Kelton McEwen, Rashad Rogers","Dennis Estepp, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",327,333,44.0,37.0,42.0,37.0,28.0,7,2.0,0.47
Carroll (WI) Pioneers,2025-12-13,32,"Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers","Dennis Estepp, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",334,335,44.0,37.0,44.0,37.0,0.0,2,0.0,0.0
Carroll (WI) Pioneers,2025-12-13,33,"Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers","Cai Joseph, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",336,346,46.0,37.0,44.0,37.0,50.0,11,2.0,0.83
Carroll (WI) Pioneers,2025-12-13,34,"Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers","Cai Joseph, Jacob Naber, Jimmy Tarjan, Lamar Smith, Peyton McKenna",347,357,46.0,38.0,46.0,37.0,50.0,11,-1.0,0.83
Carroll (WI) Pioneers,2025-12-13,35,"Brock Marino, Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen","Cai Joseph, Jacob Naber, Jimmy Tarjan, Lamar Smith, Peyton McKenna",358,371,51.0,38.0,46.0,38.0,83.0,14,5.0,1.38
Carroll (WI) Pioneers,2025-12-13,36,"Brock Marino, Darius Chestnut, Jake Quast, Joey Berezowitz, Kelton McEwen","Evan Bland, Greg Smith, Lamar Smith, Michael McNabb, Peyton McKenna",372,388,53.0,40.0,51.0,38.0,88.0,17,0.0,1.47
Carroll (WI) Pioneers,2025-12-13,37,"Brock Marino, Collin Madson, JR Lukenbill, Joey Berezowitz, Kelton McEwen","Evan Bland, Greg Smith, Lamar Smith, Michael McNabb, Peyton McKenna",389,396,53.0,40.0,53.0,40.0,59.0,8,0.0,0.98
Carroll (WI) Pioneers,2025-12-13,38,"Brock Marino, Collin Madson, JR Lukenbill, Joey Berezowitz, Kelton McEwen","Dennis Estepp, Greg Smith, Lamar Smith, Michael McNabb, Peyton McKenna",397,410,55.0,40.0,53.0,40.0,56.0,14,2.0,0.93
Carroll (WI) Pioneers,2025-12-13,39,"Brock Marino, Collin Madson, JR Lukenbill, Joey Berezowitz, Kelton McEwen","Dennis Estepp, Jacob Naber, Jimmy Tarjan, Michael McNabb, Peyton McKenna",411,416,57.0,40.0,55.0,40.0,59.0,6,2.0,0.98
Carroll (WI) Pioneers,2025-12-13,40,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Dennis Estepp, Jacob Naber, Jimmy Tarjan, Michael McNabb, Peyton McKenna",417,431,57.0,47.0,57.0,40.0,44.0,15,-7.0,0.73
Carroll (WI) Pioneers,2025-12-13,41,"Brock Marino, Darius Chestnut, Isaac Verges, Jake Quast, Kelton McEwen","Dennis Estepp, Jacob Naber, Jimmy Tarjan, Michael McNabb, Peyton McKenna",432,441,59.0,47.0,57.0,47.0,46.0,10,2.0,0.77
Carroll (WI) Pioneers,2025-12-13,42,"Brock Marino, Darius Chestnut, Isaac Verges, Jake Quast, Kelton McEwen","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",442,452,61.0,51.0,59.0,47.0,85.0,11,-2.0,1.42
Carroll (WI) Pioneers,2025-12-13,43,"Brock Marino, Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",453,463,61.0,54.0,61.0,51.0,63.0,11,-3.0,1.05
Carroll (WI) Pioneers,2025-12-13,44,"Collin Madson, Darius Chestnut, Isaac Verges, Jake Quast, Richie Warren","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",464,472,61.0,55.0,61.0,54.0,14.0,9,-1.0,0.23
Carroll (WI) Pioneers,2025-12-13,45,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","Dennis Estepp, Jacob Naber, Lamar Smith, Michael McNabb, Peyton McKenna",473,486,64.0,57.0,61.0,55.0,93.0,14,1.0,1.55
Carroll (WI) Pioneers,2025-12-13,46,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","Dennis Estepp, Jimmy Tarjan, Lamar Smith, Michael McNabb, Peyton McKenna",487,493,64.0,60.0,64.0,57.0,6.0,7,-3.0,0.1
Coe Kohawks,2025-12-30,1,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","C. Reece Breitenbach, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",1,37,12.0,9.0,0.0,0.0,296.0,37,3.0,4.93
Coe Kohawks,2025-12-30,2,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aaron Foote, Cooper Nailor, Deuce Walters, Kanyon Bryte, Ryan Dolphin",38,42,12.0,9.0,12.0,9.0,31.0,5,0.0,0.52
Coe Kohawks,2025-12-30,3,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aaron Foote, Cooper Nailor, Deuce Walters, Kanyon Bryte, Ryan Dolphin",43,52,12.0,10.0,12.0,9.0,55.0,10,-1.0,0.92
Coe Kohawks,2025-12-30,4,"Collin Madson, Jake Quast, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Aaron Foote, Cooper Nailor, Deuce Walters, Kanyon Bryte, Ryan Dolphin",53,69,14.0,10.0,12.0,10.0,77.0,17,2.0,1.28
Coe Kohawks,2025-12-30,5,"Collin Madson, Jake Quast, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Aaron Foote, C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Ryan Dolphin",70,71,14.0,10.0,14.0,10.0,0.0,2,0.0,0.0
Coe Kohawks,2025-12-30,6,"JR Lukenbill, Jake Quast, Joey Berezowitz, Kelton McEwen, Tyshawn Teague-Johnson","Aaron Foote, C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Ryan Dolphin",72,76,16.0,10.0,14.0,10.0,39.0,5,2.0,0.65
Coe Kohawks,2025-12-30,7,"JR Lukenbill, Jake Quast, Joey Berezowitz, Kelton McEwen, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Jackson Newell, Ryan Dolphin",77,95,16.0,15.0,16.0,10.0,135.0,19,-5.0,2.25
Coe Kohawks,2025-12-30,8,"Collin Madson, Joey Berezowitz, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Jackson Newell, Ryan Dolphin",96,101,18.0,17.0,16.0,15.0,37.0,6,0.0,0.62
Coe Kohawks,2025-12-30,9,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Jackson Newell, Ryan Dolphin",102,106,18.0,20.0,18.0,17.0,23.0,5,-3.0,0.38
Coe Kohawks,2025-12-30,10,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Cooper Nailor, Jackson Bowman, Jackson Newell, Jay Akin, Ryan Dolphin",107,118,21.0,23.0,18.0,20.0,58.0,12,0.0,0.97
Coe Kohawks,2025-12-30,11,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Cooper Nailor, Jackson Bowman, Jay Akin, Kanyon Bryte, Ryan Dolphin",119,127,23.0,27.0,21.0,23.0,34.0,9,-2.0,0.57
Coe Kohawks,2025-12-30,12,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Tyshawn Teague-Johnson","Cooper Nailor, Jackson Bowman, Jay Akin, Kanyon Bryte, Ryan Dolphin",128,132,23.0,29.0,23.0,27.0,27.0,5,-2.0,0.45
Coe Kohawks,2025-12-30,13,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Tyshawn Teague-Johnson","Cooper Nailor, Deuce Walters, Jackson Bowman, Jay Akin, Kanyon Bryte",133,137,23.0,31.0,23.0,29.0,5.0,5,-2.0,0.08
Coe Kohawks,2025-12-30,14,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara","Cooper Nailor, Deuce Walters, Jackson Bowman, Jay Akin, Kanyon Bryte",138,144,23.0,33.0,23.0,31.0,65.0,7,-2.0,1.08
Coe Kohawks,2025-12-30,15,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Luke Bara","Cooper Nailor, Deuce Walters, Jackson Bowman, Jay Akin, Kanyon Bryte",145,167,29.0,41.0,23.0,33.0,107.0,23,-2.0,1.78
Coe Kohawks,2025-12-30,16,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Luke Bara","Austin Beeson, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",168,169,29.0,41.0,29.0,41.0,0.0,2,0.0,0.0
Coe Kohawks,2025-12-30,17,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Luke Bara","Austin Beeson, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",170,187,33.0,47.0,29.0,41.0,99.0,18,-2.0,1.65
Coe Kohawks,2025-12-30,18,"Collin Madson, Darius Chestnut, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Austin Beeson, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",188,207,35.0,54.0,33.0,47.0,111.0,20,-5.0,1.85
Coe Kohawks,2025-12-30,19,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","C. Reece Breitenbach, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",210,250,42.0,63.0,35.0,54.0,231.0,41,-2.0,3.85
Coe Kohawks,2025-12-30,20,"Darius Chestnut, JR Lukenbill, Kelton McEwen, Rashad Rogers, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",251,264,44.0,68.0,42.0,63.0,71.0,14,-3.0,1.18
Coe Kohawks,2025-12-30,21,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",265,272,46.0,70.0,44.0,68.0,52.0,8,0.0,0.87
Coe Kohawks,2025-12-30,22,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte, Ryan Dolphin",273,288,50.0,74.0,46.0,70.0,145.0,16,0.0,2.42
Coe Kohawks,2025-12-30,23,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Aleks Jajic, Cooper Nailor, Deuce Walters, Jackson Newell, Ryan Dolphin",289,328,59.0,78.0,50.0,74.0,185.0,40,5.0,3.08
Coe Kohawks,2025-12-30,24,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Aleks Jajic, Cooper Nailor, Deuce Walters, Kanyon Bryte, Ryan Dolphin",329,332,61.0,78.0,59.0,78.0,48.0,4,2.0,0.8
Coe Kohawks,2025-12-30,25,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte, Ryan Dolphin",333,350,61.0,80.0,61.0,78.0,101.0,18,-2.0,1.68
Coe Kohawks,2025-12-30,26,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Deuce Walters, Jackson Bowman, Kanyon Bryte",351,378,69.0,82.0,61.0,80.0,156.0,28,6.0,2.6
Coe Kohawks,2025-12-30,27,"Darius Chestnut, JR Lukenbill, Jake Quast, Kelton McEwen, Tyshawn Teague-Johnson","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Kanyon Bryte, Ryan Dolphin",379,391,69.0,84.0,69.0,82.0,68.0,13,-2.0,1.13
Coe Kohawks,2025-12-30,28,"Agape Keyes Jr., Isaiah Robinson, Matthew McKay, Mikey Wildes, Trent Grunewald","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Kanyon Bryte, Ryan Dolphin",392,396,69.0,86.0,69.0,84.0,12.0,5,-2.0,0.2
Coe Kohawks,2025-12-30,29,"Agape Keyes Jr., Isaiah Robinson, Matthew McKay, Mikey Wildes, Trent Grunewald","C. Reece Breitenbach, Cooper Nailor, Jackson Bowman, Jackson Newell, Ryan Dolphin",397,407,69.0,86.0,69.0,86.0,33.0,11,0.0,0.55
Coe Kohawks,2025-12-30,30,"Agape Keyes Jr., Isaiah Robinson, Matthew McKay, Mikey Wildes, Trent Grunewald","Aleks Jajic, Austin Beeson, Jackson Newell, Jay Akin, Zach Strauss",408,421,73.0,86.0,69.0,86.0,86.0,14,4.0,1.43
Elmhurst Bluejays,2025-12-02,1,"Collin Madson, Isaac Verges, Luke Bara, Rashad Rogers, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Vinnie Adjahoungbeta",1,24,10.0,3.0,0.0,0.0,195.0,24,7.0,3.25
Elmhurst Bluejays,2025-12-02,2,"Collin Madson, Isaac Verges, Luke Bara, Rashad Rogers, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Talen Pearson",25,26,10.0,3.0,10.0,3.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,3,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Talen Pearson",27,28,10.0,3.0,10.0,3.0,21.0,2,0.0,0.35
Elmhurst Bluejays,2025-12-02,4,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Jack Cherry, Sebastian Blachut, Talen Pearson",29,35,10.0,5.0,10.0,3.0,28.0,7,-2.0,0.47
Elmhurst Bluejays,2025-12-02,5,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Dominic Trelenberg, Jack Cherry, Jeffrey Williams, Sebastian Blachut, Talen Pearson",36,57,14.0,12.0,10.0,5.0,181.0,22,-3.0,3.02
Elmhurst Bluejays,2025-12-02,6,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Dominic Trelenberg, Jack Cherry, Jeffrey Williams, Sebastian Blachut, Talen Pearson",58,63,14.0,12.0,14.0,12.0,0.0,6,0.0,0.0
Elmhurst Bluejays,2025-12-02,7,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","EJ Marshall, Jack Cherry, Luke Smith, Talen Pearson, Vinnie Adjahoungbeta",64,65,14.0,12.0,14.0,12.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,8,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara","EJ Marshall, Jack Cherry, Luke Smith, Talen Pearson, Vinnie Adjahoungbeta",66,75,14.0,17.0,14.0,12.0,75.0,10,-5.0,1.25
Elmhurst Bluejays,2025-12-02,9,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz","EJ Marshall, Jack Cherry, Luke Smith, Talen Pearson, Vinnie Adjahoungbeta",76,77,14.0,17.0,14.0,17.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,10,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz","Aidyn Boone, EJ Marshall, Jack Cherry, Luke Smith, Vinnie Adjahoungbeta",78,83,17.0,17.0,14.0,17.0,51.0,6,3.0,0.85
Elmhurst Bluejays,2025-12-02,11,"Brock Marino, Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Jack Cherry, Luke Smith",84,85,17.0,17.0,17.0,17.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,12,"Collin Madson, Darius Chestnut, Jake Quast, Joey Berezowitz, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Jack Cherry, Luke Smith",86,92,19.0,17.0,17.0,17.0,43.0,7,2.0,0.72
Elmhurst Bluejays,2025-12-02,13,"Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Jack Cherry, Luke Smith",93,94,19.0,17.0,19.0,17.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,14,"Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Luke Smith, Sebastian Blachut",95,106,23.0,20.0,19.0,17.0,81.0,12,1.0,1.35
Elmhurst Bluejays,2025-12-02,15,"JR Lukenbill, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Luke Smith, Sebastian Blachut",107,112,23.0,20.0,23.0,20.0,26.0,6,0.0,0.43
Elmhurst Bluejays,2025-12-02,16,"JR Lukenbill, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Talen Pearson",113,125,25.0,22.0,23.0,20.0,46.0,13,0.0,0.77
Elmhurst Bluejays,2025-12-02,17,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Talen Pearson",126,127,25.0,22.0,25.0,22.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,18,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Dominic Trelenberg, Jeffrey Williams, Luke Smith, Sebastian Blachut, Talen Pearson",128,144,32.0,29.0,25.0,22.0,114.0,17,0.0,1.9
Elmhurst Bluejays,2025-12-02,19,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren","Dominic Trelenberg, Jeffrey Williams, Luke Smith, Sebastian Blachut, Talen Pearson",145,148,32.0,29.0,32.0,29.0,0.0,4,0.0,0.0
Elmhurst Bluejays,2025-12-02,20,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren","Dominic Trelenberg, EJ Marshall, Jack Cherry, Jeffrey Williams, Sebastian Blachut",149,166,34.0,34.0,32.0,29.0,143.0,18,-3.0,2.38
Elmhurst Bluejays,2025-12-02,21,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Luke Bara","Dominic Trelenberg, EJ Marshall, Jack Cherry, Jeffrey Williams, Sebastian Blachut",167,178,37.0,36.0,34.0,34.0,66.0,12,1.0,1.1
Elmhurst Bluejays,2025-12-02,22,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Luke Bara","Dominic Trelenberg, EJ Marshall, Jack Cherry, Luke Smith, Sebastian Blachut",179,194,44.0,40.0,37.0,36.0,103.0,16,3.0,1.72
Elmhurst Bluejays,2025-12-02,23,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Richie Warren","Dominic Trelenberg, EJ Marshall, Jack Cherry, Luke Smith, Sebastian Blachut",195,198,46.0,40.0,44.0,40.0,22.0,4,2.0,0.37
Elmhurst Bluejays,2025-12-02,24,"Collin Madson, Isaac Verges, Luke Bara, Rashad Rogers, Richie Warren","Aidyn Boone, Dominic Trelenberg, Luke Smith, Sebastian Blachut, Vinnie Adjahoungbeta",201,227,52.0,44.0,46.0,40.0,158.0,27,2.0,2.63
Elmhurst Bluejays,2025-12-02,25,"Collin Madson, Isaac Verges, Luke Bara, Rashad Rogers, Richie Warren","Aidyn Boone, Dominic Trelenberg, Jack Cherry, Sebastian Blachut, Vinnie Adjahoungbeta",228,238,52.0,48.0,52.0,44.0,53.0,11,-4.0,0.88
Elmhurst Bluejays,2025-12-02,26,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Jack Cherry, Sebastian Blachut, Vinnie Adjahoungbeta",239,258,52.0,48.0,52.0,48.0,118.0,20,0.0,1.97
Elmhurst Bluejays,2025-12-02,27,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, Jack Cherry, Sebastian Blachut, Vinnie Adjahoungbeta",259,262,52.0,48.0,52.0,48.0,0.0,4,0.0,0.0
Elmhurst Bluejays,2025-12-02,28,"Brock Marino, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Jack Cherry, Talen Pearson",263,269,52.0,48.0,52.0,48.0,22.0,7,0.0,0.37
Elmhurst Bluejays,2025-12-02,29,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aidyn Boone, Dominic Trelenberg, EJ Marshall, Jack Cherry, Talen Pearson",270,271,52.0,48.0,52.0,48.0,0.0,2,0.0,0.0
Elmhurst Bluejays,2025-12-02,30,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Dominic Trelenberg, EJ Marshall, Jack Cherry, Talen Pearson, Vinnie Adjahoungbeta",272,282,57.0,50.0,52.0,48.0,69.0,11,3.0,1.15
Elmhurst Bluejays,2025-12-02,31,"Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen, Richie Warren","Dominic Trelenberg, EJ Marshall, Jack Cherry, Talen Pearson, Vinnie Adjahoungbeta",283,289,58.0,50.0,57.0,50.0,13.0,7,1.0,0.22
